"488nm525-40-A","488nm525-40-H"
2058.4,1879.2
491.2,567.7
3120.4,3458.4
5095.7,4824.1
661.2,790.9
271,581.6
2159.4,2608.1
2624,2610.5
5666.4,5898.3
3363.5,3383.4
2528.2,2561.8
948.7,1244.4
892.3,1077.8
2703.1,3024.2
2123.7,2314.6
7023.4,6852.2
3666.7,3716
763.9,897.3
2754.1,3671.9
8545.6,7993.6
1304.5,1794.7
7790.8,6968.7
1398.5,1249.1
2095.5,1697.9
6607.4,6686.6
1734.1,1539.5
8089.1,7885.2
8875.6,8936.5
1112.3,1269
453.3,750.4
1635.7,1858.8
1919.4,2318.6
963.5,979.7
1461.9,1670.3
1074.3,1410.8
4014,3934.2
12840.5,13315.9
7262.1,7389.9
644.5,697.6
792,732.8
2043.6,2115.2
1410.7,1726.8
1839.8,1291.6
5180.1,4952.3
37827.1,37657.8
4865.5,5470.7
932,906.7
4523.5,4650.6
9983.2,9901.4
770.1,1021.8
146.8,556.8
2056.5,2089.6
1863,1949
1758.7,1720.2
2938.1,2795.6
1751.2,1584.1
1262.2,1662.9
15546,15157.6
674,623.8
1639.8,1793.2
2390.9,2737.4
-142.3,772.4
1528.8,1850.9
3850.2,3483.7
2110.4,2267.2
1299,1093.6
4940.3,4972.6
4088.8,4147.9
6744.7,6764.4
917.7,1054.6
2405.2,2242.6
10905.4,10620.2
10602.3,10570
1100.2,1185.8
1711.1,1913.6
12649,12938.7
793.5,809.9
350.7,587.6
4591.4,4422.6
1828.6,1635.5
8711,9607.6
731.1,1429.2
7654.8,7430.4
3036.1,2382.8
1264.4,1011
16834.2,16194.2
1605.9,1638.3
3346,3102.2
4104,4107.9
2341,2465.6
3019,2924.8
1848.6,1883.2
667.7,798.3
6360.8,6803.6
1273.7,1349.8
1858.7,1738.2
3374.7,3714.9
2314.4,2593.9
1286.8,2221.1
-264.3,917.4
7143.6,7629.8
3188.3,3860.8
7643.5,7691.9
274.5,913.6
9589,9228.7
1716.1,1635.6
5749.9,6068.1
1879.1,2305.4
1681.1,1594.2
11476.4,11640.5
2313.9,2271.2
4968.6,4512.4
1394.4,1889.5
1688.3,1732.9
1568.8,1312.7
1006.2,1500.5
7713.2,7710.3
3154.4,3403.1
4116.5,4039.1
2079.8,2438.3
794.5,1007.8
1128.2,1122.9
3001.2,3143.7
1435.7,1526.9
847.3,1114.9
1452.4,1435.2
1541.3,1961.7
2734.7,2584
1853.4,1906.3
16787.8,16214.1
16056.3,15851.9
2959.6,3492.9
2680.1,2672.2
522.2,852
1348.9,1361.3
1855.7,1889.8
1686.6,1903.9
3770.1,3531.5
6486.2,6519.8
1118.1,1133.2
5715.8,5630.4
11507.6,10950.8
4227.7,4556.5
7947.8,7852.9
1549.9,1315
496.8,758.4
1792.7,2026.8
4221.2,3786.2
2989.4,3109.3
1131.5,1790.2
22080.2,21582.8
7782.2,7920.9
2325.7,2598.3
2657.8,2699.6
983.7,917.8
2225.7,2418.2
3367.2,3498.9
3886,3874.6
3922.7,3965.4
2634.1,2749.8
2110.8,2164.8
425.5,716.7
346.9,961.1
1205.1,1283.6
7206.9,7580.1
9069.3,9016.1
1160.9,1039.3
6578.1,6826.2
8017.2,8383.6
8238.1,7864.4
3019.9,2833.5
5008.3,5068.9
5407.2,5181.7
809.5,1234.8
14009.8,13856.7
6016.6,5975.2
710.4,534.8
5160.3,5318.3
6944.7,6800.1
3246,3491.8
1410.9,1280.1
2853.4,3169.4
2765,2902.2
1484.7,1804.4
1910.8,1794.9
3444.3,3497.7
3020,3042.5
4031.5,4227.4
1753.5,2141.6
1075.5,1455.4
4150.8,4283.9
4301.2,4630.1
2446.6,2508.9
1764.3,2229.8
287.5,534.1
447.7,758.6
2141.1,2280.2
3090.3,3226
5361.6,5679.9
1302.6,1409.6
936.5,1410.7
9710.3,9464.7
1890,1521.1
2571,2817.9
9492.2,10147.6
4309.9,3966.6
3442.7,3527.8
1762.3,2508.9
4634.1,4175.8
1837,1821
1722,1206.4
1452.9,1923
1568.2,1554.2
1726.4,2021.3
716,745.2
1086.5,1246.2
2298.7,2310.8
1785.2,2000.9
1376.7,1213.8
1500.9,1625.9
643.1,725.8
6640.5,6565
6122.7,6280.2
4053.6,4322.2
5662.4,5569.8
1191.3,1429.6
375.5,794.2
14795,14495.7
3133.7,3140.5
991,1103.2
1970,1876.2
3855.9,4034.4
703.9,1065.4
3059.5,2910.2
848.9,995.2
4717.5,4707.4
4118,4029.6
606.5,991.4
3952.2,4129.8
75241.3,72451.9
2394.7,2636.4
7558.7,7422.1
3468.6,3708.9
1702.8,1557.8
6064.6,5800.2
6719.2,6602.6
2993.2,2716
1203.8,1234
1156.1,1247.9
8646.3,8560.7
7285.5,7057.1
618.5,897.9
4410.2,4347.6
1284.4,1198.6
867.7,1479.8
2707.4,2775.3
818,999.6
16560.1,16005.2
1565.1,1624.5
1399.3,1366.4
4416.1,4286.8
2169.5,2598.4
1812.3,1990.4
11607.2,11234.8
2201.4,2622.6
1245.4,1581.3
5419.4,5710.3
2064,2302.2
8400.4,8909.1
1768.6,2084.1
8220.6,8013.9
7370.5,7593.6
9353.7,9422.8
929,1159.2
565.2,1152.9
1311.2,1573.8
1443.7,1562.9
4834.3,5317.1
2097.7,1877.4
1924.5,1817.6
39830,39925
52018.9,50908.1
20628.3,20561.7
2725.9,2449.8
7874.9,8527.2
2715.3,2685.6
5494,5706.2
3430,3802.8
1952.7,1966.3
439.2,583.7
1786.7,2232.1
1700,2363.8
6165,6365.6
5862,6551.8
28533.7,28576.7
1742.9,2025.4
2090,2342.2
2093.2,2244.4
2566.7,3051.7
2009.5,2098.5
5910.2,5664
1372.4,1770.3
4569.5,4429.6
13964.7,13641.8
4038.8,4364.6
7516.6,7386.9
1348.6,1580.4
1712.8,1731.9
6125,6182.1
12650.6,12616.2
735.9,996.2
439.8,714
2711.5,3146.7
1940.3,2376.7
1502,1289.1
3390.2,4587.6
5917.1,5595.5
1071.4,1167.3
994.6,1205.2
777.8,878.4
479,757
3279.4,3699
4245.4,4989.3
1394,1649.2
12015.4,12286.3
2481.5,2507.9
1474.2,1520.9
7852.8,8211.6
995.6,1065.8
12350.7,12634.2
2641.6,2923.1
1102.8,957.1
3406.1,3045.8
1442.8,1172.8
4741.5,4803.9
590.4,745.1
750.6,994.2
1391.4,1192.5
2234.4,2177.8
2012.4,2391.2
16964.6,16194.2
419.8,541.6
2255.9,2440.6
1135,1138.2
4327.7,4205.7
1052.5,1538.8
1545.7,1740.5
885,788.2
1031.9,1491.1
1407.1,1311.2
1376.8,1574.3
18480.4,18409.9
5473.6,5757.3
4699.1,5105.6
8726.3,6505.1
1544,1754.2
953.2,1122.7
1608.6,2198.7
1742.6,1830.5
6680.4,6856.5
1468.2,1582.7
493.4,628.3
3067.2,3431.7
1511.5,1469.6
3812.9,4001.4
1092.7,1307.7
2419.5,2295.4
7767.7,7248
4688,4435.4
4396.2,4273.8
557.3,667.9
1435.5,1502.1
889.2,1198.6
1434.1,1688.2
551.7,794.6
1386.4,1788.2
6794.4,6993.3
1957.2,1921.8
1834.1,2007.9
1158.1,1353.6
366.5,737.9
2746.6,2680.5
3187.2,3276.5
25809.3,25156.9
1585.1,1535.8
2273.9,2571
492.3,934.4
706.4,1158.6
1511.4,1709.3
1549.8,1914.8
1498.5,1827.9
1652.4,1901.1
8019.1,8380.1
1316,1287.2
2504.2,2560.9
2795.8,2459.6
3261.6,3537.8
2236.7,2242.9
1055.9,1353.9
694.1,733.8
2605.3,2308.8
969.7,1368.2
2275.3,2272.1
1028.4,1119.3
2054.6,2033.4
764.8,873.7
36026.9,36266.4
4524.7,4208.1
3821.7,3854.9
3303,3725.6
2643.4,2456.1
4788.3,4841.2
9888.5,9990.2
3365.2,3908.4
8722.3,7882.9
3804.4,3891.2
7240.5,7501.6
12680.2,12105.8
645.6,1186.9
2520.8,2923.9
25490.7,24548.4
1407.2,1918.1
653.1,1036.9
8592.8,8581.8
1225.9,1548.2
3003.7,2900
5671.3,5226
2775.9,2969.3
1185.6,1199.9
6222,6466.7
1590,2097.9
504.7,571.6
14698.1,14123.5
7640.1,7717.2
510.1,798.8
2749.2,2660.5
1692.5,2310.4
7355.9,7171
5072.7,4754.8
1470.5,1339.7
2429.5,2390.2
2645,2643.9
1687.9,1821.1
279.1,987.2
4693.5,4199.2
4470.7,4136.9
869.2,1446.3
7207.1,7496.3
5697.2,6255.7
4300,4155.8
1632.8,1834.9
625.2,787.7
970.4,963.2
1746.2,2080
3334,3355.4
5793,5861.6
1093.5,1503.4
1485.3,1438.1
5489.6,5466.9
14905.1,14908.4
3056.7,2956.4
536.5,790.1
2841.7,2588
843.4,1089.3
1887.6,1935.9
1225.6,1609.6
4278,4370.7
5030.3,4872.7
1455,1625.1
6289.5,5729.9
1502.4,1407.3
8285.5,8023.6
1242.1,974.8
12617.1,13087.8
694.5,861
834.8,710.4
705.2,1722.2
1634,2627.7
3210,3083.9
2985.4,2645.1
1783,1577.6
6566.1,6219.2
1254.5,1199.2
9210.1,9753.8
51282,49534.7
3476.7,3330.2
4230.2,4290.9
8798.6,8501.8
861.5,1081.6
3672,3644.7
1561.4,1305.1
6800.4,7100.1
4190.9,3647.3
632.1,1337.4
1681.1,1954.2
802.4,1433.8
3089.7,2967.7
3028.2,3046.9
740,1263.8
2792.9,2848.1
6456.7,6344.7
1675.9,1905.4
1447.2,1636.4
1878.2,2331.7
863.9,1283.2
7332,7479.4
4038.7,4272
1057.8,1196.6
4009.8,4046.1
2377.5,2302.1
1066.7,1486.6
4847.2,4932
1034.6,1217.6
252,570.7
805.8,1144.7
55260.9,54054.6
976.2,775.8
7372.4,7527.3
1515.6,1440.5
7952.8,7588.9
1910.1,2007.8
828.4,726.6
1916,2027.7
1438.5,1814.2
11087.2,10904.9
1340.1,1904.3
33792.5,33226.7
2039.2,2269.8
2766.6,3123.1
876.7,1058.9
2571.9,2641.9
1183,1538.6
392.6,1013.8
968.8,1948.8
1416,913.6
2270.9,2129.1
3730.7,4255.7
3261.9,3610.4
1854.3,1977.2
6482.5,6446.2
1799.4,2123.2
7930.5,7586.5
6913.4,7210.3
2715,2363.4
49,623.4
1052.7,1353.8
7613.8,6886.1
8438.2,8942.1
1388.2,1566.6
1184.6,1408.2
12041.9,11548.2
76325.3,76186
16934.4,16705.3
7068.4,6878.6
1374.4,1719.3
3491.8,3790.4
2263.8,2389
337,702.4
-15.1,539
1794.2,2002.8
815.2,754.2
2033.5,2401.2
4905.8,4802.8
361,1211.9
2076.1,2133.9
1772.5,1660.8
2651.6,2731.2
4505,4703.2
7159.1,7001.8
2254,2418.7
4672.2,4845.8
6124.2,6442.2
975.4,1162.7
4777.5,4922.6
703.8,605.1
2052.8,1892.8
823,1053
1846.5,2284.7
5512.4,5455.3
4600.1,4778.2
1686.6,1867.3
12793.6,12946.2
78.8,629.6
5272.5,4978.2
13492.9,13497.5
1920,2127.2
4665.9,4462.8
3089.8,3262.3
1443.7,1688.1
1742.5,1717.6
2792.9,3344.1
2057.7,2280.7
2294.8,2097.2
8138.9,8465.4
701,870.2
1147.5,1546.5
7272.5,7675.4
3103,3365.6
880.2,1305.8
565.3,750.1
1713.1,1820.4
2589.7,2710.1
475.3,661.8
1471.6,1473.6
2296,1897.1
1977.2,1955.6
16334.9,16590.6
2517.9,2887.3
151.1,678.8
4006.8,4141
3050.1,3167.8
4017,3941
4017,3790.4
1237.9,1387
3638.4,3798.6
1255.2,1490.2
1103.4,1397.3
6420.1,6252.1
352.5,617.6
3837,4012.8
4186.5,4135.2
3657.5,4078.7
1155.2,1277.8
3753.6,3763.1
16942.5,16994.6
1191.3,1733.1
285.3,700.8
971,1459.9
15964.5,16145.6
1281,1380.7
637.6,859.6
2073.3,2024.1
564.4,583.3
1099.9,1224.5
1370.9,1393.8
5184.4,5015.2
2276.7,2551.6
929.7,984.1
2959,2595.8
925.2,694.9
6421.5,6335.8
12751.2,12544.7
2170,2294.2
2376.8,2570.9
696.2,1243.7
873.8,977.7
2946.5,2738.5
1209.7,1496
3658.5,3527.4
3505.5,3478.1
989.7,1358.6
3704.1,2136.2
1212.7,1276
8964.8,9066
6368.7,6545.8
2364.1,2775.9
3765.6,3769.6
877,794.7
929.8,1344.7
2832,3673.1
2634.2,2683.6
4535.1,4843.5
8028.7,8391.8
3312.4,3319.3
1210.3,1558.4
1102.8,1164.9
951.5,1013
2092.4,2355
1608.2,1714.8
1836.9,1670.6
893.4,893.3
6985,6801.2
25578.4,25126.3
1195.5,1358.2
624.9,845.1
7531.6,7565.9
2394.5,2335.2
215.8,563.6
14356.2,13597.8
4462.2,4770.2
12424.9,11810.7
3555,3866.6
787.7,1069.4
3525,3611.9
1784,1761.6
4204,4165
3368.7,2976.2
2151.4,2532.1
709.3,832.1
4101.1,4209.4
1329.7,1351.6
1773.9,2080.6
8611,8314.2
1561.5,1543.7
1671.3,1404.9
797,863.2
2494.5,2812.2
1853.7,2102.3
1462.4,1979.1
861,895.1
5680.2,6152.1
2779.5,2803.8
3229.2,3398.9
2282,2543.8
9490.7,9284.4
1888.5,2018.5
3728.5,3447.4
838.9,1082.3
2237.5,2259.4
2790.2,2505.8
1109.8,1348.6
6918.3,7054.1
4827.3,4907.9
1550.7,1860.4
1059.2,1430.1
3635.1,3532.9
921.1,1208.2
7716.3,7498
1745.1,2097.6
1052.8,1416.7
3444,3609.9
1632.8,1718.4
6829.6,7207.8
1762,1494.4
2297.9,1947
5660.2,5570.2
891.9,893.3
1852,2011.7
579.8,866.8
15598.5,13670.2
2170,2323.9
2106.6,2124.1
1140.1,1109.9
13827.6,13979.2
2470.5,2807.2
1905.7,1712.9
10748,11194.7
881.2,1034.2
2198.9,1913.9
5632.5,5261
1303.5,2124.7
1156.2,1216.2
2350.9,3012.1
1666.6,1321.4
4652.6,4923.3
3402.7,3687.6
4633.6,4642.2
5195.8,5053.6
1052.1,1272.4
2378.9,2538.3
1432,1826.6
432,699
3901.2,3677.2
6826.8,6967.4
3765.7,3922.6
5912.6,6002.8
4022.8,4107.2
3522.2,3705.7
502.1,613.8
1560.4,1543.4
5997.8,5857.4
7203.9,7196.3
761.7,932.5
4993.1,5287.1
1265,1138.8
1606.4,2008.2
1590.9,1672.5
1049,1310.2
1752.3,1869.7
864.9,1128.2
45416.6,44264.8
3676.7,4142.5
16367.8,16114.1
1979.4,2142.7
3814.6,3679.8
2676.1,2784.3
1794.4,2157.3
4037.4,4176.1
1475.2,1374.6
407.8,737.6
1758.1,1622.9
3637.2,3071.6
5767.8,5588.6
7375.7,7337.4
700,873.4
1066,1214.7
3333.1,3439.9
2853.7,3109.3
1163.1,1671.5
2651.3,2401
13514.8,13604.8
2050.6,1815.8
651.2,804.1
6697.7,6718.8
5557.1,5675.7
1335.2,1852.3
540.4,1039.6
554.4,722.3
1904.2,2132
762,1252.6
2083.4,1758
3602.3,4040.8
1273.7,1689.7
7546,7024.6
5839.6,6149.8
1721.3,1985.4
1658.1,1732
2167.1,2416.8
3693.4,3556.3
1033.2,1324.5
19594.5,19026.8
2155.8,2213.7
2350.6,2047.7
1020.3,1250.1
3159.1,2927.8
1331.9,1364.8
6378.7,6086.6
1467.7,1450.5
1125.8,1284.6
16520.9,16990.5
1185.1,1732.4
10161.4,10140.8
604.3,852
1619.8,1679.2
1899.5,1853.9
3883.1,3815.9
2342.7,2168.6
8725.1,9231.5
7379.3,7412.8
1920.8,2302.5
1993.1,2447.8
2234.7,2630.8
1487.6,1939.7
6233.1,6286.8
3388.9,3156
12262,12181
4139.9,4600.4
2578.3,2710.7
2233.4,2934.8
2404.1,2621.9
1375.5,1736.1
658.8,1021.5
557.7,669.9
3651,3254.6
11134.2,10886
1367.4,1703.9
5169.9,5265.8
1051.5,1474.9
1059.5,1777.3
1880.9,2319.3
984.3,1045.6
7630.1,7718.3
7871.7,7735.1
838.6,1073.7
1769.9,2122
1057.2,1215.1
2582.6,2687.6
1843.5,1644.7
1866.4,1546.4
1820.2,1635.7
3961.6,3985.5
310.2,1281.8
2201.5,2035.2
1535.5,1735.4
1901,1817.1
11087.7,11374.8
3452.6,3811
682.7,1262.1
666.8,872.6
3106.3,2808.1
2755.8,2834.7
1980.2,2225
6581.2,6954.5
5134.2,4933.8
4581,4732
8823.8,9327.2
2285.4,3005.4
1427.9,2021.2
14017.5,13959.8
804,1175.6
2120.6,2101.7
-432.7,654.7
851.7,1695.4
656.9,1253.8
11876,11205.3
3696.3,4166.2
1141.7,965.9
1233.1,976
1571.3,1752.1
111.7,770.6
3111.6,2975.7
3817.9,3745.3
2398.1,2423.6
430.2,1083.9
4318.2,4299.8
1525.5,1626.6
2434.4,2570.2
1952.6,2050.1
3891,3790.2
3471,3301.4
671.9,1079
1851.2,1848
1987.9,2149.5
4275.4,4182.8
9375.1,9290.4
1382.2,1419.7
19451.4,18107
4596.4,4480.2
1819.8,1759.9
1315.2,1570.1
4217.3,4286.4
1343.9,2121.4
2690.4,2541.3
9679.6,9859.1
5034.7,5070.2
2023,2307.8
2258.8,2210.9
1648.8,2023.6
1995.7,1794.8
972.5,984.1
6394.4,6096.3
302.4,561.8
5602,5497.5
3351.3,3079.5
5302.5,5584.7
1030.6,1000.2
1178.5,1401.4
31042.4,31276.2
887.4,1004.4
1804.7,2016.6
359.2,741.9
1945.7,2303.7
5552.9,5263.3
12730.2,13397.3
3137.8,3348.5
2692.5,2484.2
1148.5,992.6
1316.2,1497.1
1620.4,2114.8
25532.5,20544.9
2588.3,2771.3
8405.9,8361.2
4976.8,4980.3
773,1051.3
1989.5,2236.6
4388.2,4436
939.2,1140.7
1157.2,1161.3
3645.6,3591.6
1719.1,2042.7
1175.4,1064.3
1595.2,1333.7
7724.7,7947.3
6476.6,6493.6
45832.2,46502.8
6940.2,4847.5
4226.2,4127.4
2676.4,2627
1027.7,1415.1
622.3,1179.5
2565.5,3116.3
11010.2,10010
4839.8,4789.2
1502,1649.8
1474.2,1707.9
1334.6,1398.4
7472.6,7444.3
5481.5,5978.6
2184.7,2340
1546.5,1892.6
168749,156795
1828.9,1724.9
1808.3,1951.4
5746.9,5876.9
2973.2,3038.2
1670.3,1643.2
9301,9512.6
947.3,919.6
681.6,1117.8
1606.7,1822.5
2865.9,2868.3
2480.2,2628.5
510.9,1026.1
4688.3,4770.1
7017.9,6576.5
1736.3,1963.1
24469.5,25235
3778.6,4359.8
1009.9,1164.8
1845.2,1950.6
6369.2,6386.5
4691.1,4897.7
997.8,977.6
1275.6,1283.2
9879.6,10382.9
251.7,527.6
1053,1353.8
1192.5,969.4
3875.9,4052.8
5815.3,5940
259.3,807.2
1562,2230.7
1039.2,1533.3
1290.7,960.6
770,979
125.9,807.5
908.1,935.5
6458.8,6102.5
1047.1,1398.8
2492.5,2339.1
1914.1,1859.5
1765.6,1313.6
1243,1179
369.7,1677.2
5219.9,5372.9
1249.8,1448.8
10058.3,9803.2
7452,7592.6
6548.8,6292.4
1221.3,940
2363.9,2463.4
689.3,889.4
3596.6,3844
2227.4,2372.3
3558.7,3732.5
2676.1,2419.5
2272.9,2376.2
1501.4,1848.5
2768.5,2742.2
859.3,1019.1
3937.7,3398.5
4590.6,4047.7
3699.1,3752.3
10503.6,10329.7
2422.4,2556.8
547.6,551.9
933.2,869.3
6689.7,6944.6
3304.6,3631.5
1491.2,1996.1
1086.2,1318.8
3573.1,3347.7
4098.9,3828
855,613
1838.6,1992.7
4041.7,4390.5
1484.9,1454.8
1886,2032.1
4073.8,4015
11039,11035.8
5281.1,5290.1
2525.5,1846.6
1839.7,2734
2123,2730.9
989.5,981.5
869.9,1063.3
4608.8,4629.6
273.5,798
408.4,1034.9
1104.2,1580.5
1595.6,1625.8
2572,2726.7
2755.6,2815.1
1219.2,1282.4
1016.4,970
544.2,877.2
1584.4,1590
1494.8,1879.4
1912.3,1512.8
2546.2,2318.2
3793.8,4088.9
467.1,864.8
3971.4,3660.3
1671.7,1791.1
1456.2,1692.5
5712.6,5375.1
5529.6,5699.5
899.3,970.1
765.4,728.2
1458.6,1896.8
1111.2,1822.5
5234.4,5045.3
1425.4,1520.1
5452.1,5527.8
3954.6,4350.9
924.9,894.5
4491.9,3716.8
1321.8,1556
1943.9,1795.2
1487.2,1448.6
2083,1980.5
7338.5,7131
1229.3,1436.8
5620.8,5366.5
18807.2,19092.3
361.4,732
15266.7,10798
86.8,542.7
6716.6,6768.7
12133.2,11918.5
4502,4848.1
1831.6,2081.5
1225.3,1509.5
1618.8,1911
7723.7,7368
2510.5,2675.8
1194.5,1647.9
4339.4,4671.9
12766.7,12891.4
18460.5,18698.9
3797.5,3469.5
1634.3,1853.6
1839.7,2103.1
2252.6,2541.8
4862.5,4826.3
1421.5,1349.5
3270,3474.7
1904.5,2182.7
88263.2,85122.4
3702.6,3871.6
4381.2,4611.8
9169.7,8020
7535,6828.6
2224.5,2251
20564.8,21211.2
2085.2,2433.7
3462,3408.6
7836.3,8004
1796.3,2192.5
2206.4,2487.4
1632.9,1949.6
372.2,1046.5
4087.3,4417.4
6605.2,6996.2
1151.4,818.1
9182.6,9151.1
607.6,659.5
6367,6802.8
4131.9,4552.5
13836.4,13920.2
754.8,1115.1
1664.2,1526
4550,4467
1138.3,930.1
3351.2,3802
21378,22107.1
669.4,749.3
1629.2,1710.6
10809.3,10431.9
1651.7,1946.5
48744.6,46515.2
20623.7,20351.6
1524.2,1465.4
1215.6,1428.4
1485.5,1785.8
6187.5,6481.4
2712.5,2621.9
6135.6,6551.5
5334.4,5503.6
4590,4371.1
1926.5,2339.5
626.3,1106.4
3176.6,3081.5
2117.3,1941.5
2988.8,3415
1433,1799.1
1260.6,1554.1
491.7,677.9
3007.3,2936.5
2033,2294.6
2133.8,2277
4152.7,4150
1351,1458.9
1564.9,1759.3
410.2,1251.6
3477.7,3151.1
2182.5,2445.5
12202.5,12602.6
1643.5,1588.6
688.2,1045.2
2154.3,2143.4
1127.2,1114.6
1543.3,1616.8
14993.8,15667.2
1750.8,2036
2913.3,2952.5
1490.8,1919.6
1432.6,2221.8
2499.3,3024.9
1268.9,1349.6
777.8,1089.4
14569.1,14556
2251.7,2311.1
1693.2,1564.2
1194.6,1679.1
2659.5,2714.8
1428.3,2218.1
1612.3,1733.7
3433.4,2320.9
1643.1,1648.8
9106.6,9231.7
510,595.1
13707.2,13934.6
2106.7,2274.5
6032.1,5889.7
8199.9,7966.5
2221.2,2329.4
11559.7,9953.4
1096.8,1476
-2.5,844.5
1683.4,2471.5
6457.8,5897.4
6863.1,7207.8
2532.7,2404.1
111609,106948
29677.5,29483.1
24893.4,23960.4
7407.1,7044.5
2862.5,3059
1881.3,2159.4
2885.3,2976.8
1616.6,1770.8
8290.3,7988.4
1198.3,1572
1087.8,1072.5
475.3,495.6
1025.4,957.6
24862.9,24396.3
5884.7,6583.1
904.6,879.1
8219.4,8160.2
5425,5646.2
1780.3,2141.7
798.4,1560.2
28605.3,27099.1
2259.1,2984.8
2396.7,2622.5
6620.6,6903.7
9026.9,8894.7
1025.9,1260.8
1028.5,1163.1
3247.7,3410.5
86944.8,84028.6
3302.2,3385.4
16778.9,15500.8
884.1,1215.9
3915.7,3965.3
853.5,1003
6711.8,6601
1856.8,1825.4
808.3,806.5
580.7,700.3
1008.4,1727.6
640.1,1238.8
6383,6755.1
1271.4,1504.4
1371.8,1318.7
1616.5,2200.1
678.6,785.5
29061,29157
1476.7,1840
2723,2695.1
-74.6,613.5
8099.7,8411.4
1760.9,1641.8
1091.5,1530.9
22.5,885.5
2393.9,2439.3
9609.3,9886.2
2729.8,3149.6
1964.2,2091.6
4259,4446
13139.2,12869.2
7098.9,7452.9
707.1,946.8
784.3,1003.2
2481.2,1745.7
966.5,1176.6
2538.8,2472.5
1178.3,1344.9
11322.4,11391.4
5098.6,5268
1577.7,1943.1
2424.2,2804.5
2098.4,2138.1
62588.8,61274.1
796,694.2
1390.2,1492.6
3576.7,3898
1694.4,1748.8
4684.9,4709.3
6901.4,6936.1
2117.3,2551.9
3459.9,3559.8
2559.2,2842.5
2319.8,2377.6
1910.7,1953.4
694.2,657.4
14910,14913.4
1158.3,1639.2
3325.9,3011.2
1262.7,800.6
3675.8,3750.5
1381.1,1855.8
3919.9,4004
981.5,1309
3560,3499.1
711.6,1209.6
2896.3,3214.7
2756,2531.5
4005.6,4432.7
2866.6,3269.9
2617.3,2717.5
2006.5,2573
677.2,784
4669.5,4599.1
5053.4,5290.1
1493.8,981
2560.9,2727.9
26209.9,26391.3
2546,2778.6
344191,347701
1055.2,1050.6
4394.8,4392.8
2134.8,2051.2
330.8,1052
1340.8,1615.6
12842.3,13865.4
1301.1,1408.8
5724.6,6063.1
1928.6,2019.5
2227.5,2098.8
1836.3,2474.1
2859.9,3112.5
2144.8,2101.7
14376.7,13814.8
3654.1,3327.8
6093.1,6032.3
2637.7,2770
938.9,1109.3
28654.3,28631.9
923.7,1186.5
1588.1,1566.9
31225.6,30996.4
2753.4,2527.5
3291.1,3623.5
17298.8,17113.4
1004.8,1294.5
1211.1,1151.8
1873.6,1875.7
2358.7,2684.3
4941.4,4967.6
2090.6,2630.8
4451,4395.1
899.5,1027.5
942.3,1562.4
5008.5,4400.1
3700.5,3813
3341,3283.8
1193.5,1119.9
2450.5,2622.6
10011.3,10069
2366.9,2645.5
1231,1154.9
2975.5,3385.3
8380.9,8455.3
3039.1,2766.3
2614,2726
1001.6,789.8
1154.6,1793.7
873.6,1263
590.2,724.5
17503.7,17021.2
6803.4,6980.9
3952.3,4079.4
19217.4,13212.9
1752.8,2032.8
878.8,1195.2
2363,2416.6
4261.3,4724
1682.8,1696.9
17288.9,16933.6
2720.2,3206.5
1977.1,2224.8
1341.9,1226.1
669.9,1400.5
2180.3,2173.7
868.9,1280.9
1090.2,918.8
1808.7,1782.5
428,675
884.3,858.1
1773.6,1967.8
1006.6,1136.3
951.4,1319.8
896.6,1111.8
1102.1,1321.7
838.6,782.9
42253.7,41231.6
1171.4,1350.5
1086.1,1212.4
2515,2585.8
310.9,684.8
2999.5,2926.7
1997.4,2443.2
13064.2,13600.6
612.5,1724.5
4812.9,4943.5
1147.3,1734.5
4197.1,4055.8
3625.2,3662.8
542.1,1203.7
1735.9,2076
900.1,937.6
1300.1,1448.7
1923.3,2130.4
971.1,1129.5
1161.8,1599
1066,1207.1
1422.5,1771.8
551.6,682.1
3384.4,3442.1
796.3,872.5
1550.4,1202.3
967.1,1172.5
852.5,1204.6
3389.5,3307
770.4,1478
5318.4,5292.9
2913.3,2643.2
1296.7,1273.7
2132.3,2076.4
1731.8,1932
1373.6,2005.8
4650.8,4744.9
3918.3,3977.4
1692.7,1831.1
2912.9,3162.1
2727.6,2775.1
4449.3,4282.1
22826,22710.2
32.7,628.6
3079.9,3184.2
5808.8,6531.1
1050.1,1216.8
1376.6,1103.7
9987,9987
10138.3,10402.1
2300.9,1438.7
1276.1,1431.8
397.1,640.3
1528.9,1868.8
24807.5,24411.1
3150.8,3551.9
3210.1,2935.8
1037.7,1314.5
3681.6,4123.2
2757.6,3230.9
2952.1,2820.4
36841.5,37049.8
7227.4,7788.8
2102.5,2222.7
2161,2524.5
31943.5,32707
867.6,1103.5
5320.3,3321.4
1328.9,1788
1610.5,1587.1
9641.3,9310.7
1105.5,1307.5
7837.1,7877.9
9849.5,9416.1
38239.8,36271
8882.5,7387.8
1002.6,1034.1
1163.2,1597.9
1903.7,2011.4
332.5,610.9
5950.3,6398.2
2701.8,2757.6
2616.5,2582
905.1,1085.8
4243,4546.7
1620.2,1324.2
1970.2,1741.9
2703.1,2469.1
1860.2,1954.8
13238.1,12828.5
1949,1891
915.2,1285.2
5615.4,5596.9
3155.6,3330.8
2526.2,2969.7
1866,2192.6
3132.3,3572.4
1091.3,952.5
3144.4,2343.4
9427.1,9652
1125.1,864.8
4176.4,4036.3
